Taxon Id	Common name	Scientific name	Parent	Rank
129223	Peters's duiker	Cephalophorus callipygus	3026943	species
129224	Harvey's red duiker	Cephalophorus harveyi	9954	species
129225	Jentink's duiker	Cephalophus jentinki	9954	species
129226	Black duiker	Cephalophorus niger	3026943	species
129227	Black-fronted duiker	Cephalophorus nigrifrons	3026943	species
129228	Ogilby's duiker	Cephalophorus ogilbyi	3026943	species
129229	Ruwenzori duiker	Cephalophorus rubidus	3026943	species
129230	Red-flanked duiker	Cephalophorus rufilatus	3026943	species
129231	Abbott's duiker	Cephalophus spadix	9954	species
129232	Weyns' duiker	Cephalophorus weynsi	3026943	species
129233	Zebra duiker	Cephalophula zebra	3033999	species
129246	Chevrier's field mouse	Apodemus chevrieri	10128	species
129247	South China field mouse	Apodemus draco	10128	species
129303		Apodemus agrarius coreae	39030	subspecies
129304		Apodemus agrarius manchuricus	39030	subspecies
129305		Apodemus agrarius ningpoensis	39030	subspecies
129306		Apodemus agrarius pallidior	39030	subspecies
129307		Apodemus peninsulae preator	105297	subspecies
129308		Apodemus peninsulae sowerbyi	105297	subspecies
129386		mouse/rat NG108-15	129429	species
129429		mouse/rat hybrid cell lines	58328	no rank
129430	Eastern harvest mouse	Reithrodontomys humulis	44233	species
129431	plains harvest mouse	Reithrodontomys montanus	44233	species
129432	Salt marsh harvest mouse	Reithrodontomys raviventris	44233	species
129433	Zacatecas harvest mouse	Reithrodontomys zacatecae	44233	species
